slot,front_sig,back_sig,front_signer,back_signer,front_program,back_program,front_sell_amount,front_buy_amount,back_sell_amount,back_buy_amount,victim_count
408908306,2VG9auPhoByE3TTSjBg7UnmNuhTzJdj5x5gCa2bCBzxmtVKAgMjNEWYELz7EFhRZdqe4Mkt9fN9HVsEsgUcGSW14,38TcpzNZ7Cd4StXr8kK5P9ECxoMiuqkkheFL2j2EK6YRvh4HMAUnBsUy3L3bsLvoenc5fjPd8Ne3s5GJt4pVv7CC,omegoMAe1AMY5MFKQQr3JwXVy8F4eCvmBAfcpo8XAfq,omegoMAe1AMY5MFKQQr3JwXVy8F4eCvmBAfcpo8XAfq,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.545,"5,596,611.2","5,596,611.2",0.545,1
408909106,3iUreWjURJPYCascZnL9fQTiBkEc4zZoNogKkrCyrVq5foH5v5n8Yb6Bben5WmPbvfhF4hjqZSob8XmRk7uZ6E4x,LDuEft5PKsn9PWjxUo1QcfVsxmvuYDYD3PtW75dpaesMdhxqk6T9YKHEGCVXxM3vBoiV9fgv63sxf8VRf1YRZLE,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,6.347,"3,365,617.9","3,365,617.9",6.457,1
408909112,4mZVpvPjBLgXcXmvrHrFCVxpbdCXzj56Ubm2tp159y3Lg31RGXNHxRE71zopHXUwMuDiaWCR7iQ1YCSx39T5NNKt,4G7Tn28Vci6CPsQotHwQYCP9Qp8rF1R3XUEVpWLLHLY27dUMfxRmssQdGh2fbdorAb77b2KJkPos8yKKLvWwwzna,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,8.266,"124,521,429.","124,521,429.",9.191,2
408909204,3RNbohSFTZbdtDnUJ7wBFLFVD2EzoezYXQB9cX1Z3f3yr7iExr6nTEQi6zNG3SPvMJAFqGE8oqg2gKuVHtAkSooq,ssSzD1EEmrR6ruEzjUmoSC2yV38wRixLR2nyGSMW2aXBfVbVKZ6cj5CnbCSfH6hPNQacYdSjSMLGDD6HSuRrWv6,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,4.667,"54,810,837.","54,810,837.",4.981,1
408909561,3gkHxyzcZgEFUwiF9RGJipNpgnErDDrRM3PuKyhDE3a9pi9sTqfMtEDZGmgk9n74Gp9BUbWd69oumbNWorbCm2yW,36JmyJLFCtrS7TEBpnpDhgKBtjZ9Cnd6kfus3wjjUAyRRxhszd6sZzAqiFYV8gsqGxnqGNBU7UnA3EZnNdwaS7kt,9QwvmJ6KFkmvraqycNGEZe8yAab2bbmU6pFG8WDRjnSh,9QwvmJ6KFkmvraqycNGEZe8yAab2bbmU6pFG8WDRjnSh,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.980,"2,085,175.6","2,085,175.6",2.298,7
408909669,2CQRvadT3EDrw1msHFhRZbgP4NdknTxSWVegPBeaLH4k2SMUa6GyXPAifirymrTKxbRcM3g8ZiRkfPEQ1xwkmJW5,5sYKjPBMXZtWNEyvpAG6NrqrxKWkYjYzaa4jJKjP7qsiUDKPyNN1ccFTsBgrJPcs216aEc6LRZfXWCBXLMakAA7s,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,4.441,"24,455,602.","24,455,602.",4.493,1
408909673,28g4oABwodx86enadizrTDYJcKs58NttoHCBqcuo1T2zATgmrCWJTy332feqK6K897LuHAjNR4ZyLosqFLTKG32D,2j91TWCVRiLgqoh8qqWFCVwpouVKU2wQ3xGeiiUj7atwNvJboTxj7T5FXGnUm7RfJu4svopyVMnW3QJjKoPCCQhP,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,2.070,"6,250,904.6","6,250,904.6",2.138,1
408909673,2rYrw6RGCwyAcY7NUEki5uMYXJHiDhVP3u8h7va8vz6ShraUtgR8C714zoDF63txDPn7gQUuknAMGdEt4SgtjPv9,3zDziBQLcyue1gM1qwph5AsepBUz25BzTw9NGbvakdzM7yh64diQXQYBjr5RTcC8eMmvwLrNTwmLbgLn97cDcTk6,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,19.158,"1,264,968.2","1,264,968.2",20.506,2
408909674,3ZBzjndUtEyXk6S7N46VhqyaHNH1BPstU1hSsYQqRyWMMsqiHmzauaH8ZrksiG3Y3SEfYWpuTc3w8LsFvLYvccSH,iaD8fmqWd9n2StKRiXN2ojbDciLFyLiEJHe9GCgizBjP2mRSyCnsxy4XzjeJUxMyssZLkoAJDngD4NW7hs5CaAV,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.881,"13,283,101.","13,283,101.",4.884,3
408909678,2xmbvhHTxCgAAckuQ9zhHEUxDLT5yHSYondhUYcFp1wju7MUkAz5MfjCgxYB2PfeGPyrhGaUZCFK4h8dVmhRSWMB,4EedsDgqfbb81kAAeRDBo2xBk3nzKgCn2t8d74K79VP8oDa5rHNot62jjaukrQmMg3kJB1sEXiQp6HEkDKjYJ3eD,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,3.908,"25,645.476","25,645.476",3.929,1
408909876,3zyrNA5vTbpTkazYLdaAur8nsxmrm26MaNBKiHf2YQEWVcQbi4Adx9uX3Fh8gC5sY1L8Cu9NjxneqiYwgfdSqU8Q,5JnoMs2sN4yjb1PQhAWzNQ71DDvetbLa3me9q7Jrty2JU3iZ8xowtx7de1LfSufBHK4UGPiNNCGLfMEHULBMsVoS,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,GGG4BBhgAYKXwjpHjTJyKXWaUnPnHvJ5fnXpG1jvZcNQ,GGG4BBhgAYKXwjpHjTJyKXWaUnPnHvJ5fnXpG1jvZcNQ,1.234,518.165,518.165,1.237,1
408910248,4CcVimvY8WMGFBn6VySbCzMUFcsRv2eUYG3V4qjXsqXGopp7jb3XAc9kidMVSNzt3vKNZ6nueU2JjP6GeEHsHuwc,3GqYEbL4CaU42j5DADtwqK2tRYnuZPybZmPvvN3aNoCgBUKQvx3AQtrhHpKuWVdg6TUDZP7Lq6A3meKbPM48ZUz6,7XPu5j9LPRi9CythzNeC8EDbSHounnFY6tD7duJrqbKz,7XPu5j9LPRi9CythzNeC8EDbSHounnFY6tD7duJrqbKz,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,0.99,"889,704.48","889,704.48",1.068,3
408910776,5oUWVqgqF3sbqHisPtY722cmpP29Vkk6qouCk8DH6ogQWStveDSahHNcNdp7A17DsFxxzfgcRreGydgnTg3dUWGW,5bzc9gu2nKLwAuAtDXMyMoz1gu6KEAoREqnvr2hSkqE93typ5koaU7aKay7rj8mZbrPoX5hQ256zn9tZJZjGeGeP,9QwvmJ6KFkmvraqycNGEZe8yAab2bbmU6pFG8WDRjnSh,9QwvmJ6KFkmvraqycNGEZe8yAab2bbmU6pFG8WDRjnSh,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.980,"1,561,375.0","1,561,375.0",2.064,2
408911761,4Y4w1VGdUjKg2T5GotS7RCaht84FGbQ6oTfqMkQ5w8TqjdipFCyJzyrkU5sY82x3u6gFYVEjN5C5nffyonf142sN,4rhS18dnZbdoxckC9XxD81d8gvixPA1SBFiAob8pg3Qu551mNLBogrrvScRkwPcfoBXjcWviDj6LJo5HHGyA7Xep,DKtqGxkCHMb8iwg1niFrwJx156TGVLH7rwY3oxrAwZc,DKtqGxkCHMb8iwg1niFrwJx156TGVLH7rwY3oxrAwZc,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.581,"5,072,216.9","5,072,216.9",1.699,5
408911890,2JEX18ynGdPoSBhFbE81S4XWqajoL7W8eHXoniCee1sAGvnYe4U1w2pFh7SfmrHeH1FoKiRS1fg3BgkBNkUK4zhv,2PLvxbkWepwDgKEgu5YWoJ9AdiCHe6aZrnTmVz2zUPEJ1N9HE5uBt5CEDuzx3ZJpnr6iguLwsLXFYmu1ACda9Pbi,Hr9qm6M6ZCPXCZnye9skuHPhJAGsd3jEbwFY8dPb8pJh,Hr9qm6M6ZCPXCZnye9skuHPhJAGsd3jEbwFY8dPb8pJh,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,0.585,"989,984.45","989,984.45",0.684,7
408911908,4qJNB8RxMAXnQKQo6TVUX3tFmUDjicRsfLaEiRHBEp7BQUW1VJWaDTyCXQzdCaHVMcGRKLr2YU2Kbixv6uGkjTdW,ttXcHcg9pEWqf8KTxoafziZTTBi73gUgxrU5WbicSDxMShn6bhxkjbs8TLDr3accUxE7TQ5jabT18p6EUJQyAb1,7q15WZ4iSUDvqfs5Kdh9bfptkQhs6qKUyCUq6GY6PGxg,7q15WZ4iSUDvqfs5Kdh9bfptkQhs6qKUyCUq6GY6PGxg,Ree1er4BCisdLLLYmqSb39KZtZ2LL4moSb1mtmPx5pG,Ree1er4BCisdLLLYmqSb39KZtZ2LL4moSb1mtmPx5pG,0.99,"1,775,096.6","1,775,096.6",1.094,4
408911912,2wqbJ9eWaZyhnDvE1FqRQiNHaLvSsJhN2UzVhUsTJVW3ye6ic2mvdijvLEoHwhKZ2Fmjr1bis5BGj3NAKeA1XZqW,2hRoTmaRNQUfp4CQj9ejuAz4paWRKerZ8C6FkVVBWvLGrxGsbPCgsZom565BpFe7pF53AmqozCifymunC899UFYM,EqS3FuQ1EQs4V5tfmAKw4JmBDwvVJRyJu3x9vCy1vvtA,EqS3FuQ1EQs4V5tfmAKw4JmBDwvVJRyJu3x9vCy1vvtA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.584,"3,189,619.5","3,189,619.5",1.721,8
408912025,2mVqgjLA96hXeWE7mR3A2YhX9cu1a53FiYjZUAunhrEHmjKgAhCavaZqPJxhCHgfF2pykv5qLsf3nRtd9PDA5noJ,5HngdY3JR1cLrmNGcLGMrVXT1GQ2edkiYR31mLRBJihAsEJD3kMJVGfcAjtX7VUcsJZa4pYZaaD74XzMFpoEfvFo,GZYwYgepneRzgZBUsE1TycCwqS2AXvV4Fq5G63JEwjJ1,GZYwYgepneRzgZBUsE1TycCwqS2AXvV4Fq5G63JEwjJ1,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,"962,909.08",0.707,0.534,"1,030,732.1",2
408912068,4GBfyF9Z6tAnmpQLHyoGz6P411comSXfMhZU7NwS3A4ACA4Ztj97PArcumfqtcncSpGibgihKkzG2yRoGo7EuZ9G,2rn8FppWetR21ENbRQAx3UmdYhJKcdFGrPUKWeEYJWb3uWjE941zan4m4qPPqm4DsT23H4oH5XdLvYm4AgskRCjF,ByXFTsFAPVXRWgBHFGiKca7W1pAUoeMsGfstjpunEf1h,ByXFTsFAPVXRWgBHFGiKca7W1pAUoeMsGfstjpunEf1h,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,"464,155.39",0.253,0.248,"468,885.25",6
408912102,3oPxxDBAWcVgQAxZ1X6XBAGzK5Hunavuifbx8YBLTo7KgA9sfhFCLvbHFpqXUevJ3DFhpvKVjx7oWzuSaXLEptkL,44QCUWGGGzAqQiV5wj3vU5h8nCapXsu4gW9NbxA4tsesHiXoBj3umfffupmsQ3pwBnRDgJrc24KD4B1KB9mX3AvQ,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8.761,"39,839,523.","39,839,523.",9.187,2
408912156,4cQTRFBCFTnubxctokr15KzDfZTnVyeFdyg4R3joCaAQPNHg4XNsC8mZ4ZtsrxLXzryK47sTDGzYTLg4S9QfDhB6,62GTLXyjM25VkHczw4gmDC94UwVvSV2usoJfrSWN92hp3o6aXuhCaDVR8SvF92DwEjBNDxL2bDk2LF4Emf67aP8u,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,4.569,"59,010,032.","59,010,032.",4.734,1
408912252,5UUBnQz3MVVDPQ9aexWV89v1oHE33LEvxn1dMXp42LVcnAkLtHKYCBsi24Rcwb3rLxECFVZ9D896KZ3nsonYnFwv,2fSV4LSAnArB9iybVpdPSJEVpryaBtePakPncJevjAreKVdjvUv6WUwmRthE7Zq2jJ176Z9rUqUiXGt5z7XFhNdF,3vNb7Lo9Xc8DBKhBfvzq8q1zUUca42BTDATRJmYrwrJK,3vNb7Lo9Xc8DBKhBfvzq8q1zUUca42BTDATRJmYrwrJK,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,0.497,"894,448.59","894,448.59",0.51,6
408912271,4Dx2LXvUp7D2CkyKEZpCd3rcPSXWiNo4Mye3Nk1fitD5BYKMjgtHPvFvUx63uder4idqTbgzvWVEzKCV3z2XewgF,3wSMotRN6GpEqwzrfTmKt8czBfGu7zhEqNczSskMfZRqG2zem8VUUEw2DaLtLtPqoeZQe2rQVBKp6wsrVhENYusS,E45YLW6LV2GdvPu4HgpBMZF4veGmUqbK6hs2W3ykx2s1,E45YLW6LV2GdvPu4HgpBMZF4veGmUqbK6hs2W3ykx2s1,EpjnUueXY3MmZZw2n8FobumsJpZN6kTUB8mREr2SKXRW,EpjnUueXY3MmZZw2n8FobumsJpZN6kTUB8mREr2SKXRW,1.362,"2,321,347.5","2,321,347.5",1.417,6
408912480,2wWsUE1tc8nxsXV6Aq9xWzV7TgcWnjazSt8Yuab76SfgjTdVrgTe85cQsqVNYKjWTW5fMRRexeE61WsoqWWHaTuB,5RqmfUEwgSxhNd8x2yNM4BTthKzoSMhK3MiYtYEcMKhGVYYkrDt1kdkjEWmo1imfeweiQyfF5KTqiBb5Jb1rhj91,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,6.779,"34,929,982.","34,929,982.",7.408,1
408912515,iAU8sbJp9jP8TsavmtfcW42ZRbrfWDAZBV9XfDm8tDCQq7WyNLLNRCgg6Hew2jd6R3wtEb7uhFf3KjnwxTa5DCf,5NDD7h2nKGX6iM4Nv76tfgntsNcoXJL6qe1fjttBm6TDmQctZMvHJzSptPgwazvq2dZGRCUA48zsBzPYsrHJT1MW,5suv6t6UdX1GBo3vkQ3Z84GGnFAQbjoH5Fttbk5w18rD,5suv6t6UdX1GBo3vkQ3Z84GGnFAQbjoH5Fttbk5w18rD,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,2.933,"14,975,578.","14,975,578.",3.421,6
408912520,ErT5KPjncQEHULLZinCZj6UVwk6cTuaby1mEWVg5dsDDjKXEWWh6rj4Raf3NDVaFUNx6W9NJt2gzbfE7JRUiLJo,4zt4eyb1CBWgt9s7oTuk416q8QbRKLSGqLRjzwz5oW1HdYTTNXAmkpdJt7aUjY61onY9o3rSzeuxvnRq86vaNJZi,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,4.578,"58,856,498.","58,856,498.",4.827,1
408912833,3YgDt2sMPmkdayLUb2UFLdLHpGQcMAs9QXpWaJaj7g9XUkrSZz2qSX6XoBKbAeWBfZdRg8ZgWfH59EiggNAQUqKg,491u8bWSFyb97ivUzXUi1Jhsr9RfborrQ8mLQ8Vc9wBJJyATpko8V7MkupJV2Vrp3NjGTvBzQfqMGgDHDgDvdJeH,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,0.638,"142,173.80","142,102.92",0.643,1
408912837,64hWPah6bPdpqS9ygXtdQAfzHVNNERfc7gdEbNGXfkEDC98Kpd5XGH4H6oZECnUb9f5FdQy2d5sLAcb7rCuVmgmx,LBTXCFUeTgGe2w1fJaT2Qy6gmEyRV5YdBqqJHwtctf21bHjv8QA6DUGc2XHau6JXSsWwHqfXRfE1bUFjpWZtWr6,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,1.114,"11,746,621.","11,746,621.",1.198,1
408912908,5jkJrHKBgv9d5F3vHc3Cb8W1e2THZffkQGfCbWv1HjoePZKQKWYoQ9J5wgL76gmXxpffuYR42kpe82s1u6578SKr,2B7FyzYqBXL1J29L1kiMEzvEBCUoNCemtdYmjAhJMQN4J4h93KNTTok6KG87v2rS3tAPg3m7A3zJyLupYKqQPhoa,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.296,"7,791,576.3","7,791,576.3",0.303,1
408913107,5rhW3Utkm95k2cZcubAi9Dy2D5LyE5QkR52XSAqzpcwTvEJC7X9PSPny7Q9N4u4oDiW2CZyo6WLRGMXjgBL1k36D,5cnwZ2JQmim5MVvqWBijJEtVgJNrxAXcH1G9FuQ65zDqQKfb32qAnitEs3NW51L7ngQ2mkEYcw9Mj5k13bbPMqgr,AbJo6XL3MTf76ku3ns49e5VZQkFf1gSSQX8VpxsKoXP4,AbJo6XL3MTf76ku3ns49e5VZQkFf1gSSQX8VpxsKoXP4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,0.739,"1,229,711.2","1,229,711.2",0.772,1
408913422,3PPpk55favM7ThyzxLGD5qFTd2uqsvBBhcpmwyc7FmLh2cNCQMThRrgKTYQwKFwnNbksR92Dsjf73HbwQBfpEFnf,3sXxHKCwAbayL7i3fXf7BpMieLMKMetYTaoxYG59JgMGU3r1zpcFEP3tKBAF6xDQY2GuiKnL8T6RzcbSxmS8PDLH,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,7.881,"16,557,998.","16,557,998.",8.079,1
408914363,3NzSnTB415zfmoaBWzMFmvFQ3EupJBwwYbmhgtTbxE8Fmq7zEPFMjfXA9NLQyZ6vcH698tunEcGToMpgL7QhNQak,2D1qkGbkyNfChwDGiUAcR6eRCpUZMYa6CrbctDTNKq773TasFDZ3yBvLHTi4DHESUnaDe7wxh8nbhvmZJ7D6FY44,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,DDm1Bc9KuXB7Q2UbxyMRLGmbcV2J93xmiWDPt7Edhqbs,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,EumFF6mx6mTPW9VSJsPmrmqgLF9amvzKwXfQfyrkwMTH,3.402,"27,291,072.","27,291,072.",3.419,1
408914434,43TnCfyLvT5NWuoamn6hXoHtNwBnRR4h6WPpAePW2U9HopwTxp1wtMyWgLKdEiXgeRhP442z37Bna6uo4TJo8WBK,5f1SwXjDRDCRu66go9ub3m8ifb4nd6cjG9PKupADZATsYyZkQYZMsN4b72j3aNBXigVVg9axJgZhChhU5CeTtUk5,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,5.207,"64,048,235.","64,048,235.",6.210,2
408916824,3dDfzgLoMTsP6K4NCMKV2RGsLYLvCjfHhixgE6PSod9VCxbeXCA91tBfGRgL6gX7p8zRnWGmosSzc5xYPVEZVkVW,3Rt69XhQopXFtgTwSWcS1uUMiWrB6MvXHtUP67M9MSBfRuM51Y6BEYeYtYqFB212nG8HjK5wCo5uzUY2kki9As6K,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,3.736,"66,092,533.","66,092,533.",3.904,1
408916825,4QA27VjZqH2XDKMBSJaEbi6qpmbJ28Kjg9zPBhFR799PGSfnSTBMwgECTDL4dmtFwrZYDM7BUpX7rajSXskRv4Lj,na9ZF8mDNkZ8MHijG5k6Pioo9kmsmWA4jh5TyAZXofAib2S4kCKz9LKo4CWYMr4MAJ15Gz15GaePoh2BKf4mEDf,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,0.828,"15,048,536.","15,048,536.",0.862,1
408916842,2LzxLABgavdBpvFjqiE3pEr2P2KcyCUuV31ZszRZFynH7JjxKqnut9aYK1biwRD5FN8Qr8HGAGhJ7YVMiGEvb9uU,2u82ZQfUvfRagi7hNFUu9rzqDVbT8eAsfZ67ht8GPWZ3j7hAuJ8CLCuzQsbh2J33p2G2QCbtUtb8Sab8TFcZhTHb,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,2.584,"48,538,651.","48,538,651.",2.665,1
408917076,5xpr4RPRefG8UxsXAyB54wR81cBvEqNLcUg39ugLPd6CdU2V2QVEePVvE2d57CGkwknHorh2W1G5fpcHeyeXBYtE,2jeYL6T8zbcEkFA5MDE1TagYewCYvQTVSR5n7Sv4RXMgJWxfinX9TUejTY8yGJgzkdP5GKWB2mBQCmFrajx7HuLp,3NM4kTNGe41vpGnHtg7WGrhA2KqKe6uhL99TS3wCf1na,3NM4kTNGe41vpGnHtg7WGrhA2KqKe6uhL99TS3wCf1na,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pumpapii17v9uhRiokHwhG3yWYtB6hgJRmsSC5p5bb2,2.121,"43,555,115.","43,555,115.",2.322,2
